FILER_ID,FILER_NAME
30036,Vhidiwhatie  Diamond
30037,Jane  Neal
30038,Julie A Lewis
30039,Michael  Dennis
3004,Comm For Effective Massachusetts Gov.T
30040,William  Villanova
30041,John A Jasilli
30042,Jacqueline  Haro
30043,Patrick  Dwyer
30044,Irene  Estrada Rukaj
30045,Nicole J Torres
30046,William  Edstrom
30047,Judith  Kunz
30048,"William E. Britt, Jr."
30049,Robert  Goodman
3005,Voice Of Teachers For Education / Committee On Political Education Of The New Yo
30050,Thomas  Siracuse
30051,David M Johnson
30052,Matthew T Katchmar
30053,Matthew I Brennan
30054,James  Rippa
30055,Vincent  Katinas
30056,Victor V Best
30057,"Gerard T Mcquade, Jr."
30058,Edward James Gilbert
30059,Justin M Rooney
3006,Citizens For Gold
30060,Joanne A Schultz
30061,Timothy R. Carpenter
30062,Kim  Izzarelli
30063,Timothy D Moriarty
30064,Jonathon B Benedict
30065,Gian A. Jones
30066,Joseph P Sullivan
30067,"Theodore J Danz, Jr."
30068,Patrick R Manning
30069,John R Nijhawan
3007,Agricultural Committee For Tomorrow
30070,Richy  Garcia
30071,Juan C Rodriguez
30072,Francenia  Sims-Hall
30073,Inez D Barron
30074,Christopher  Banks
30075,Bill  Rellich
30076,"William N Garifal, Jr."
30077,Lauren  Whalen Nelson
30078,John Kevin  Wilson
30079,"Errol D Toulon, Jr."
3008,Independence Pre Primary Action Committee
30080,Julia  Willebrand
30081,Francis T Genco
30082,Etienne David  Adorno
30083,Catherine  Fox
30084,Nicholas F Deegan
30085,Ronnie  Cabrera
30086,Edwin  Figueroa
30087,Devon  Morrison
30088,Ricardo  Martinez
30089,Selsia  Evans
3009,Shaw For Legislator
30090,Daniel S. Ross
30091,Thomas H Feffer
30092,Frank M Decarlo
30093,Joseph A Mascia
30094,Mario  Ferone
30095,Elton E Mccabe Jr.
30096,Brian F Curran
30097,Gregory L Davis
30098,Marie C Clark
30099,Brian J Siklinski
301,Mickey Spillane 2017
3010,Committee For Da Reform - Vote Keeler
30100,"Ricky T Donovan, Sr."
30101,John F Lightfoot
30102,Patricia M. Maher
30103,Anthony  Nunziato
30104,Egidio  Sementilli
30105,Joy M. Watson
30106,Richard  Mott
30107,Barry  Kamins
30108,Stephan  Schick
30109,William  Miller
3011,Friends Of Katherine Brezler
30110,James T Campbell
30111,"Rudolph H. Cartier, Jr."
30112,Larry  Weissmann
30114,Leonard  Steinman
30115,Gregory L Davis
30116,Carl  Chu
30117,Mark E. Glogowski
30118,Jaime L Martinez
30119,Kevin M Dowd
3012,Friends Of Judge Knobel
30120,Arshad  Majid
30121,William A Gerard
30122,Lawrence V Cullen
30123,Leslie J Purificacion
30124,Charles S Lopresto
30125,Giovanni P Silvangni
30126,Richard L. Stratton
30127,Stanley R. Kopilow
30128,Rosemarie  Jarosz
30129,"Bernard C. Malone, Jr."
3013,Committee To Elect Karen Riley Family Court Judge
30130,Michael J. Kavanagh
30131,Thomas D. Nolan
30132,Diane M Dwire
30133,Eugene D. Faughnan
30134,Janet C. Malone
30135,Forrest  Strauss
30136,John  Forman
30137,Reginald A. Boddie
30138,Michael Robert Schraft
30139,Larry S. Schachner
3014,Friends Of Costa Constantinides
30140,Julia I. Rodriguez
30141,Joshua Clinton Price
30142,Joel M.  Bauza
30143,Alan N. Maisel
30144,Ritchie John Torres
30145,William J. Ryan
30146,Dennis M. Robertson
30147,Humberto  Soto
30148,Igor  Oberman
30149,Hilda K Broady-Fernandez
3015,Friends Of Travis Diez
30150,William J. Barrett
30151,John  Quaglione
30152,David M. Hoovler
30153,Rhonda Francine Joseph
30154,David Peck Bartlett
30155,Jonathan  Kaiman
30156,Edwin J. Day
30157,Paul  Whorrall
30158,Janice  Abdo-Rott
30159,Thomas A. Pilewski
3016,Friends Of Dan Brakewood
30160,Mark D. Noble
30161,Seth M Freach
30162,Henry  Mccoy
30163,Mary Jane  Starks
30164,Paul  Graziano
30165,"Wayne J. Hall, Sr."
30166,"Gary J. Mazzacano, Sr."
30167,Joan E. Flowers
30168,George E. Primeau Sr.
30169,Ayesha K. Brantley
3017,Minerva For City Council
30170,John M. Balloni
30171,William J Lindsay Iii
30172,Margaret A Chase
30173,John Joseph Piperato Iii
30174,Pamela B. Bleiwas
30175,"Frank Richard Hurley, Jr."
30176,Suzan  Marciona
30177,Christopher  Reim
30178,Cynthia L. Thompkins
30179,Arthur J. Doran
3018,Committee To Elect Judge Laquidara
30180,Euthimios  Theotokatos
30181,John E. Elliott
30182,Kathryn  Fogle
30183,Jeffrey  Wright
30184,Irene  Graven
30185,Kurt Frank Colucci
30186,Carmen  Harlow
30187,"John S. Hall, Jr."
30188,Jonathan  Cohen
30189,Ruth  Hassell-Thompson
3019,Friends Of Max Rodriguez
30190,Andrew N. Piraino
30191,Da'Shawn I. Luckey
30192,"Joseph  Morelle, Jr"
30193,Gerard D. Powell
30194,Akiel Brian Taylor
30195,Mark  Treyger
30196,Timothy S. Cassidy
30197,Susan P. Mutti
30198,Joseph C. Senerchia
30199,Michael J. Volpe
302,Friends Of Maureen Cunningham
3020,Committee To Elect Michael P. OConnor
30200,Vincent Scott Morgan
30201,Edwin  Perez
30202,James M Szczesniak
30203,Lyle E. Frank
30204,Trip  Pearson
30205,Lesley  Buck
30206,Chris  Linares
30207,Miguel  Estrella
30208,Julio  Pabon
30209,Adam R. Schumacher
30209,Adam R. Schumacher
3021,Friends Of Bill Reinhardt
30210,Alex Edward Walsh
30211,Joseph G. Carni
30212,Gerard  Lyons
30213,Carol L. Sinesi
30214,Dandrea L. Ruhlmann
30215,Daniel  Cowen
30216,Saundra Patrice Thomas
30217,Ceceilia  Berkowitz
30218,Richard E. Dobson
30219,Brian Joseph Pugh
3022,Friends Of George Dieter
30220,Susan M. Kushner
30221,Roxanne  Donnery
30222,Michael G. Barker
30223,Joseph T. Jarzembek
30224,Julie A Campbell
30225,Ann G. Rabbitt
30226,Judd W. Krasher
30227,Richard  Del Rio
30228,Mujib U. Rahman
30229,Nathan A. Van Loon
3023,Friends Of Tim Meyers
30230,William  Biondi
30231,Gary D. Stiriz
30232,Nicholas J. Busa
30233,Joyce S Johnson
30234,Inez D. Barron
30235,Robert  Trotta
30236,Larry  Cantwell
30237,John C. Whitehead
30238,James E. Corl
30238,James E. Corl
30239,Christian H. Pfister
3024,Committee To Elect Victor Daly Rivera
30240,James  Wooten
30241,Linda  Trummer-Napolitano
30242,Vivian  Kornegay
30243,Lisa  Dell
30244,David A. Gay
30245,John Dowling Peters
30246,Breina  Payne
30247,Conrad B. Tillard
30248,Paul  Rosenberg
30249,Jeffrey  Rednick
3025,Babylon Republican Victory Fund
30250,Jason A. Klien
30251,"James E. Clark, Jr."
30252,Raplh V. Signoracci Iv
30253,Danielle Marie De Stefano
30254,Willie Ronnie Billips
30255,Nicholas E. Case
30256,William D. Reilich
30257,Frank A. Catalina
30258,John F. Gangemi
30259,Anthony  Gronowicz
3026,Friends Of John Barry
30260,Mendy  Mirocznik
30261,Heriberto  Mateo
30262,Gwen  Wilkinson
30263,Elizabeth  Burns
30264,Mary E Rain
30265,Angela  De Vito
30266,Jon  Torodash
30267,Winston Bernard Rouse
30268,Yaughee Sunny Hahn
30269,Edward Patrick Hickey Iii
3027,Friends Of Judge Lefkowitz
30270,Barbara  Lynaugh
30271,Joseph A Bloecker
30272,Frederick  Overton
30273,Dina  Degiorgio
30274,Frederick  Overton
30275,Mary Beth  Murphy
30276,Erica  Prager
30277,Todd Jay Ethington
30278,Robert Michael Shafer
30279,Jason Paul Sullivan
3028,Committee To Elect Windman Holtz Holtzman & Nagle
30280,Thomas P. Diana
30281,Patrick  Dwyer
30282,Carl  Lundgren
30283,Julia  Willebrand
30284,James J Bach
30285,Steven Anthony Ortiz
30286,John  Bouvier
30287,Robert R. D'Amelio
30288,Vito J. Lopez
30289,Steven Patrick Thompson
3029,Suffolk County Deputy Sheriffs Benevolent Association Pac
30290,Michael M. Bryant
30291,Frederick J. Morrissey
30292,Bernard A. Tolbert
30293,Lovely A. Warren
30294,George  Espinal
30295,Chaim M. Deutsch
30296,Rika  Murray
30297,Thomas  Siracuse
30298,George E. Wargo Jr.
30299,Christopher  York
303,Committee To Elect Judge Norman St George
3030,Republicans For Greig
30300,Michael A. Ponticello
30301,James R.A. Wemette
30302,Emily  Rossier
30303,Wesley Scott Moore
30304,Marianne  Mizel
30305,Deley  Gazinelli
30306,Bert D. Dunn
30307,Stavros  Pantelis
30308,Dorcey L. Applyrs
30309,Dominique  Desiderio-Murphy
3031,Messano For Assembly Committee
30310,Margaret B. Blackman
30311,Kevin John Tollisen
30312,David J. Cecile
30313,Anthony V. Cardona Jr.
30314,Deborah  Poulos
30315,Bruce A. Hidley
30316,Joseph A. Egitto
30317,Eric Paul Press
30318,Dennis Michael Baker
30319,Stephen G. Denigris
3032,Pac To Support Human Services
30320,Phillip A. Lindsey
30321,Kelly Ronel Kimbrough
30322,Gary W Domalewicz
30323,Leon  Miles
30324,Alan James Boulant
30325,Martin G. Callahan Iii
30326,Darius  Shahinfar
30327,Douglas  Mchoul
30328,Felix  Lopez
30329,Robert  Principe
3033,New York Hotel & Motel Trades Council Committee On Political Education Htc Cope
30330,Tyrrell Joiner Eiland
30331,Stephen Edward Pierson
30332,Dayton J. King
30333,Corey  Ortega
30334,Randy M. Pascarella
30335,Chad  Kunko
30336,Lynn  Sanchez
30337,Everly D. Brown
30338,Michael  Isgur
30339,Catherine  Parker
3034,First Federal Savings & Loan Association Of Rochester State Pac
30340,Kevin L. Wright
30341,Taino James Palermo
30342,Sean P. Gardner
30343,James  Dinizio Jr
30344,Jeffrey S. Friedman
30345,Ronald  Keough
30346,Patricia  Gillmett
30347,Craig  Donaldson
30348,Frank  Spotorno
30349,Gregory  Mays
3035,The Business Council Of New York State Inc
30350,Sylvia Gail Kinard
30351,Laura  Gillen
30352,Kathleen E. Burd
30353,Deborah A Smith
30354,Chrissy  Voskerichian
30355,Robert L. Pitkofsky
30356,David  Storobin
30357,Peter S. Klotz Sr
30358,Marcy  Friedman
30359,"David Michael Barry, Sr"
3036,Capital District Alliance For Public Safety Pac
30360,Carl Andrew Irace
30361,Dennis  Saffran
30362,Russell F. Vesci
30363,Ricardo A. Brown
30364,Gerald P. Gorman
30365,Lucretia  Regina-Potter
30366,Marcus Aurelius Nussbaum
30367,Jack P. Sadousky Jr
30368,Michael H. Zurlo
30369,Meredith  Black
3037,Prudenti For Justice 2014
30370,Colleen M. Siener
30371,Joseph Robert Cassidy
30372,Adam  Garth
30373,John G. Pennell
30374,Joseph Gilmore Melaragno
30375,Andrea C. Rendo
30376,John Matthew Figliacconi
30377,Michael A. Winnie
30378,Thomas R. Van Ness
30379,Theodore  Santaguida
3038,Citizens Union Of The City Of New York
30380,Anthony Paul Molinaro
30381,James E. Martin
30382,David  Goodsell
30383,Craig Anthony Hayner
30384,Donald E. Hardaway Jr.
30385,Candice A. Lucas
30386,Nguyen  Rodriguez-Lopez
30387,Ede S. Fox
30388,Grace C. Borrani
30389,Kathy J. King
3039,Friends Of Senft For Senate
30390,Seth  Peacock
30391,Arthur  Laurey
30392,Carl E. Person
30393,"James Edward Walsh, Jr."
30394,Richard  Luthmann
30395,Lynn M. Szalkowski
30396,Christopher  Hazeltine
30397,Ottavio  Campanella
30398,Christopher  Ferrante
30399,Annmarie  Uhl
304,Solidarity Space
3040,Friends Of Rich Cocchiara
30400,Jack  Flynn
30401,Michael Joseph Collins
30402,Martha M. Noordsy
30403,Paul  Hennings
30404,Hank C. Yeh
30405,Amy  Davies
30406,Patrick  Sportelli
30407,Mark J. Grozio
30408,Ralph J. Eannace Jr
30409,Dani  Bond
3041,Friends Of Judge Scott Odorisi For Supreme Court
30410,Jean E. Frisbee
30411,Daniel E. Harrington
30412,Kevin A. Burke
30413,Owusu  Anane
30414,Ronald T. Walsh
30415,Abbey S. Laurel-Smith
30416,Virgil  Borrelli
30417,Joy M. Watson
30418,Christopher J. Duquin
30419,Dick  Sherwood
3042,Joe Landry For Assembly
30420,Edward P. Kallen
30421,Brian  Lenz
30422,Gary  Jacobs
30423,Vivian  Viloria-Fisher
30424,Calherbe  Monel
30425,Leslea  Snyder
30426,Andrew W Kirby
30427,Aurelio  Arcabascio
30428,David  Naus
30429,David  Sasscer-Burgos
3043,New York 2013 Socialist Workers Campaign Committee
30430,Kim  Jeffrey
30431,Aaron F. Arnold
30432,William  Edwards
30433,Thomas John Larson
30434,Randall A. Johnson Ii
30435,William  Ruiz
30436,Andres  Rivera Jr.
30437,Paul S. Barton
30438,Jill S. Polk
30439,Natalie B. Miner
3044,Friends Of Johanna Kiernan
30440,Mary Josephine Jacobs
30441,Simone  Shapiro
30442,Shauna M. Sutton
30443,Gwen C. Johnson
30444,William A. Smith
30445,Jared C. Lusk
30446,Mary  Gehl Doyle
30447,Kathleen  Daniel
30448,Vladimir  Leon
30449,Peter D. Barlet
3045,United Monroe
30450,Denise A. Roe
30451,Gaetana  Ciarlante
30452,Julie  Sasso
30453,Denise  Maribel Dominguez
30454,Shane Thomas Allen
30455,"Leonard R. Ricchiuti, Jr."
30456,Thomas David Somerville
30457,Laura  Curran
30458,"Ellwood A. Sloat, Jr"
30459,Mario Richard Mattera
3046,City Action Coalition Political Action Committee
30460,Gregg H. Redmond
30461,Spero  Pines
30463,Rebecca  Williamson
30464,John  Studer
30465,Seth  Galinsky
30466,Roger  Calero
30467,Gerard A Renadette
30468,Donald B. Scott
30469,Mary Elizabeth Kass
3047,Friends Of Kerin Rigney
30470,"Francis T. Corcoran, Jr"
30471,Robert N. Anderson
30472,Smith  Georges
30473,Djinsad  Desir
30474,Jason David Flemma
30475,Crayg M. Dykes
30476,Gerald  Fielding
30477,Alexander M. Portelli
30478,Roman Joseph Diamond
30479,David P. Garland
3048,Friends Of Craig Raisner
30480,Shaker  Nelanuthala
30481,Deborah J. Mulqueen
30482,Lenford Michial Augustu Edie
30483,Patricia S. Dunne
30484,William J. Mctygue
30485,Christopher  Briggs
30486,Dakota D. Ramseur
30487,Armando  Montano
30488,Alan  Bell
30489,Nicole M. Gawel
3049,Friends To Elect John Bocciolatt For Sheriff
30490,Brendan Francis Baynes
30491,Robert A. Fromaget
30492,Gabriela  Rosa
30493,Steven  Snair
30494,Frank  Zeoli
30495,Michael  Fragin
30496,George  Tsikhiseli
30497,Raymond B. Overton
30498,Miguelino  Joseph
30499,Richard A. Beebe
305,Friends Of Gerald Dunbar 2006
3050,Suffolk County Republican Committee
30500,Richard Jeff Gildersleeve
30501,Kimberly A. Davis
30502,Julie  Hallowell Vulpescu
30503,Jeffrey D. Mansfield
30504,Jamel  Burrell-Karriem
30505,Mark  Coyne
30506,Dorothy  Forcina
30507,Manna Jo Greene
30508,Thomas G. Fischetti
30509,Martha  Taylor
3051,Committee To Re-Elect Judge Margaret O. Szczur
30510,Deirdre  Casper
30511,Jose F. Roman
30512,Edward M. Conners
30513,David  Betts
30514,Louis L Liedy Jr
30515,Amy  Monachino
30516,Margaret Anne Mahoney
30517,Karen A Mckernan
30518,Alsacia M. Jimenez
30519,Jennifer  Stergion
3052,Friends Of Nadine Hunt Robinson
30520,Robert Bruce Bernstein
30521,Scott Michael Jeffers
30522,"Michael Patrick Quinn, Jr."
30523,Vincent W. Horrigan
30524,Eric G. Peters
30525,James E. Calnon
30526,"Miriam  Levitt Flisser, M.D."
30527,Robert  Geraci
30528,Thomas  Lopez-Pierre
30529,Debevah  Dimartino
3053,Ignizio 2017
30530,Randy M. Cherubino
30531,Anthony  Testaverde
30532,Susan E. Roth
30533,Janette  Mckay
30534,Kevin J. LaValle
30535,Donald N. Mackenzie
30536,James  Lane
30537,Henry  Bardel
30538,Raphael  Schweizer
30539,Raymond J. Nikisher Ii
3054,Friends Of J. Machelle Sweeting
30540,Kenneth D. Stickle
30541,"Glenn  Oldhoff, Jr."
30542,Johanna  Kiernan
30543,James  Miller
30544,Monica R. Martinez
30545,Christina  Gonzalez
30546,Theodore  Collins
30547,Ralph  Bisquert
30548,Edward J. Kraus
30549,Joshua E. Dubs
3055,Halloran 2013
30550,Ron J Horowitz
30551,Hooshang  Nematzadeh
30552,Edward J. Mclaughlin
30553,Joy M Carrier Lamarca
30554,Jose  Velez
30555,Joseph  Hayon
30556,Richard  Rivera
30557,Michael  Franceschini
30558,Janna  Jachniewicz
30559,"Damian A. Walsh, Jr."
3056,Friends Of Betty
30560,Mark  Macron
30561,Cardon Lindon Pompey
30562,Peter R Martin
30563,Eugen Walter Evans
30564,Oloruntoba Tob Adeyemi Lacrown
30565,Nasrin G. Ahmad
30566,Kelly Ann Damm
30567,Duane  Jackson
30568,Peter J. Ensel Iii
30569,Peter J. Tripodi Iv
3057,Friends Of Lizette Colon - 2012
30570,Jennifer A. Juengst
30571,Brent  Meredith
30572,Regina  Doi
30573,Joanne D. Yepsen
30574,George B. Burke
30575,Howard  Cadmus
30576,Stanley J Glinka
30577,Valerie M. Cartright
30578,Michele M. Delair
30579,Christopher  Walsh
3058,Committee To Elect Judge Ellen Gesmer 2011
30580,Peter S. Gunther
30581,Matthew L. Ossenfort
30582,Timothy Jon Holler Jr.
30583,Cindy L. Gale
30584,Christopher  Ragucci
30585,William C. Goggins
30586,John J Ciafone
30587,Thomas A. Murphy
30588,Francis T. Zappone
30589,Billiam F Van Roestenberg
3059,UEMSO Uniformed Ems Officers Union
30590,Constantinos  Prentzas
30591,John  Burnett
30592,Ellen Ann Cotten Degrasse
30593,Karen M. Wilutis
30594,Lawrence J. Speiser
30595,Elizabeth (Beth Anne Murphy
30596,John Philip Dimascio
30597,Juan  Alequin
30598,Mary Beth  Kass
30599,Eric  Warner
306,Garfield Holland Committee To Elect For Ny State Assembly
3060,Fahey For Assembly
30600,Debra  Carter Costello
30601,Michael A. Kislack
30602,Charles A. Leoni
30603,Elizabeth  Fears Hallmark
30604,Rachel E. Seeber
30605,Mark  Escoffery-Bey
30606,Michael Luis Lausell
30607,Keith  Barrett
30608,Ronald Ray Johnson
30609,"David Michael Barry, Jr."
3061,Rtc Pac
30610,Brett  Granville
30611,Andrew  Conlon
30612,Kirk A. Morris
30613,Richard  Antelli
30614,Anthony J. Cervi
30615,Ellen  Birnbaum
30616,John R Mccarron Jr
30617,Dominick  Aquafredda
30618,Rose  Ferrucci
30619,Herbert  Bullock
3062,Friends Of Hon. Andrew M. Engel
30620,Vincent E. Brugger
30621,Anthony  Larocca
30622,Mary Bridget Mckinley
30623,Jacob M Flusberg
30624,Helene  Jnane
30625,Ira Mark Barocas
30626,Howard  Hyer
30627,James  D'Onofrio
30628,Martha L. Librock
30629,Matthew J. Kelly
3063,Friends Of David Kayode For City Council
30630,David P. Sullivan
30631,Mark D. Lansing
30632,Sid  Nathan
30633,John J. Kelley
30634,William E. Nuckel
30635,Jeremiah John Maxon
30636,Trevor  Archer
30637,David I  Levine
30638,Michael  Cashman
30639,Timothy C. Mccauley
3064,Friends Of Helen Hudson
30640,Jessica  Zambrano
30641,David  Gugerty
30642,Jonathan  Geballe
30643,Roberta A. Fey
30644,Mark Joseph Besio
30645,David F. Everett
30646,Andrew  Touma
30647,Beverly  Kinney
30648,Theodore E. Hommel
30649,Beth  Behdokht Kangarlu
3065,Mayor Mike Spano Committee
30650,Valerie G. Gardner
30651,Nicholas J. Bianco
30652,Kyle  Roddey
30653,Joseph A. Sack
30654,Kirstin A. Bucci
30655,Terrence E. Mccartney
30656,Julia P. Killian
30657,Grant Michael Socha
30658,Colin Edward Idzi
30659,Paul I Ruggiero
3066,Friends Of Richard Becker
30660,John P Mccloy Jr
30661,John  Halverson
30662,John H. Reynolds
30663,Douglas J. Martino
30664,Victor  Mendolia
30665,Louis  Croce
30666,John
30667,Kenenth  Evans
30668,James E. Handy
30669,Kip  Cassavaw
3067,Friends To Elect Rocco P. Conte
30670,Richard S. Perry
30671,Ryan Matthew Foley
30672,David Shaun Neal
30673,Susan  Papke
30674,Donna  Lent
30675,Anna M Grimaldi
30676,Jessica D. Vigueras
30677,Jack D. Hidary
30678,Pamela A Helming
30679,Keith J Cutri
3068,Committee To Elect James Joyce
30680,Richard  Ross
30681,Stuart A. Miller
30682,Dave  Chatterjee
30683,Mili  Makhijani
30684,James Jongsoo Lee
30685,Ryan B. Weitz
30686,Barbara W. Digiacinto
30687,Emily  Convers
30688,Patrick J. Hogan
30689,Albania  Lopez
3069,Friends To Elect Jacqueline Jordan
30690,Peter  Moulton
30691,Donna Lynn Braun
30692,Carole A Brennan
30693,Job  Potter
30694,Kathee  Burke-Gonzalez
30695,Cathy A Rogers
30696,Alice A Di Sunno
30697,Edwin L Geus
30698,Ira M. Baracos
30699,Montgomery Joseph Delaney
307,Southtowns Democratic Committee
3070,Elect Team Ossining 2011
30700,Mary  Delanoy
30701,Timothy E. Bunch
30702,Roy  Tepper
30703,Gigi  Grizanti
30704,Kathryn  Freed
30705,David J. Zajac
30706,Charles A. Quadrini
30707,Christopher P. Baker
30708,Larry L. Barmore
30709,Carl  Caller
3071,Committee To Elect Seymour Vanderveen
30710,Patricia  Sofokles
30711,Mark  Jaffe
30712,Daniel P. Cunningham
30713,Clifton M. Dixon
30714,Kerin Joan Rigney
30715,Penelle M Paderewski
30716,Noah D. Sorkin
30717,Frank A. Doddato
30718,Lisa H Wickersham
30719,Richard S. Sklarin
3072,Friends Of Renee Bodie
30720,Theresa T. Eaker
30721,Bruce  Lawson
30722,Michael A. Loguercio Jr.
30723,Seth B. Warner
30724,Charles  Falciglia
30725,Timothy Michael Murphy
30726,Jasmine  Garcia-Vieux
30727,Michael J. Sherry
30728,David A Wink
30729,Christopher S. Ciaccio
3073,Arnason + Fedele Campaign
30730,Gizelle Jeanne Meeks
30731,Paula  Melendez
30732,Michael E. Nemoyer
30733,William Charles Conrad Iii
30734,Carl  Lundgren
30735,William Michael Stanley
30736,Fernando J. Dimaggio
30737,Mary Beth  Greene-Krafft
30738,Patricia Ann Harrington
30739,Robert James Clark
3074,Committee To Elect Cyril F. Joseph
30740,Patricia  Dufour
30741,Susan E. Marteney
30742,Joseph A. Mellace
30743,Anthony  Eramo
30744,Dominick  Stagliano
30745,Kevin A. Finnegan
30746,"Ralph E. Stacy, Jr."
30747,Michael A. Bertolone
30748,Lynne M. Buchanan
30749,Debra  Pugliese
3075,Friends Of Joseph A. Cirasuolo
30750,Todd  Drake
30751,Gerald J. Fiorini
30752,Richard  Rich
30753,Anthony  Bulzomi
30754,Saladin Quanaah Allah
